handle,sku,title,currentCollections,suggestedCollection,hasCollection,price,available,url
"amortiguador-chevrolet-vitara-pos-99-12-r-l-yokomitsu","7111571303","AMORTIGUADOR CHEVROLET VITARA POS 99-12 R/L ( YOKOMITSU )","","suspension-direccion","false","25.0","true","/producto/amortiguador-chevrolet-vitara-pos-99-12-r-l-yokomitsu/"
"amortiguador-compuerta-chevrolet-grand-vitara-glx-24-lh-rh-yosai","281CV13E000","AMORTIGUADOR COMPUERTA CHEVROLET GRAND VITARA GLX 24- LH/RH ( YOSAI )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-chevrolet-grand-vitara-glx-24-lh-rh-yosai/"
"amortiguador-compuerta-chevrolet-vitara-96-585x290-120n-ibuki","03-005-08-0654","AMORTIGUADOR COMPUERTA CHEVROLET VITARA 96- 585X290 (120N) ( IBUKI )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-chevrolet-vitara-96-585x290-120n-ibuki/"
"amortiguador-compuerta-hyundai-tucson-11-15-lh-rh-yosai","281HN09B000","AMORTIGUADOR COMPUERTA HYUNDAI TUCSON 11- 15 LH/RH ( YOSAI )","","suspension-direccion","false","17.5","true","/producto/amortiguador-compuerta-hyundai-tucson-11-15-lh-rh-yosai/"
"amortiguador-compuerta-hyundai-tucson-ix-11-sportage-lh-gas-yokomitsu","7134601102","AMORTIGUADOR COMPUERTA HYUNDAI TUCSON IX 11- / SPORTAGE LH GAS ( YOKOMITSU )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-hyundai-tucson-ix-11-sportage-lh-gas-yokomitsu/"
"amortiguador-compuerta-hyundai-tucson-ix-11-sportage-rh-gas-yokomitsu","7134601101","AMORTIGUADOR COMPUERTA HYUNDAI TUCSON IX 11- / SPORTAGE RH GAS ( YOKOMITSU )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-hyundai-tucson-ix-11-sportage-rh-gas-yokomitsu/"
"amortiguador-compuerta-hyundai-tucson-tl-16-lh-rh-pmc","03-005-19-0907","AMORTIGUADOR COMPUERTA HYUNDAI TUCSON TL 16- LH/RH ( PMC )","","suspension-direccion","false","19.0","true","/producto/amortiguador-compuerta-hyundai-tucson-tl-16-lh-rh-pmc/"
"amortiguador-compuerta-kia-cerato-04-09-accent-5p-12-19-lh-rh-pmc","03-005-22-0572","AMORTIGUADOR COMPUERTA KIA CERATO 04- 09 ACCENT 5P 12- 19 LH/RH ( PMC )","","suspension-direccion","false","17.5","true","/producto/amortiguador-compuerta-kia-cerato-04-09-accent-5p-12-19-lh-rh-pmc/"
"amortiguador-compuerta-kia-niro-17-lh-rh-pmc","03-005-22-0605","AMORTIGUADOR COMPUERTA KIA NIRO 17- LH/RH ( PMC )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-kia-niro-17-lh-rh-pmc/"
"amortiguador-compuerta-kia-picanto-r-12-16-lh-rh-yosai","281KA02C000","AMORTIGUADOR COMPUERTA KIA PICANTO R 12- 16 LH/RH ( YOSAI )","","suspension-direccion","false","17.0","true","/producto/amortiguador-compuerta-kia-picanto-r-12-16-lh-rh-yosai/"
"amortiguador-compuerta-kia-sportage-active-05-11-lh-rh-yosai","281KA05D000","AMORTIGUADOR COMPUERTA KIA SPORTAGE ACTIVE 05- 11 LH/RH ( YOSAI )","","suspension-direccion","false","17.5","true","/producto/amortiguador-compuerta-kia-sportage-active-05-11-lh-rh-yosai/"
"amortiguador-compuerta-kia-sportage-r-11-15-lh-rh-pmc","03-005-22-0370","AMORTIGUADOR COMPUERTA KIA SPORTAGE R 11- 15 LH/RH ( PMC )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-kia-sportage-r-11-15-lh-rh-pmc/"
"amortiguador-compuerta-kia-sportage-r-11-16-lh-rh-yosai","281KA05A000","AMORTIGUADOR COMPUERTA KIA SPORTAGE R 11- 16 LH/RH ( YOSAI )","","suspension-direccion","false","19.0","true","/producto/amortiguador-compuerta-kia-sportage-r-11-16-lh-rh-yosai/"
"amortiguador-compuerta-suzuki-alto-02-12-lh-ibuki","03-005-34-0055","AMORTIGUADOR COMPUERTA SUZUKI ALTO 02- 12 LH ( IBUKI )","","suspension-direccion","false","17.5","true","/producto/amortiguador-compuerta-suzuki-alto-02-12-lh-ibuki/"
"amortiguador-compuerta-suzuki-alto-02-12-rh","03-005-34-0052","AMORTIGUADOR COMPUERTA SUZUKI ALTO 02- 12 RH","","suspension-direccion","false","17.5","true","/producto/amortiguador-compuerta-suzuki-alto-02-12-rh/"
"amortiguador-compuerta-suzuki-forsa-ii-600x295-300n-rh-ibuki","03-005-34-0026","AMORTIGUADOR COMPUERTA SUZUKI FORSA II 600X295 (300N) RH ( IBUKI )","","suspension-direccion","false","18.0","true","/producto/amortiguador-compuerta-suzuki-forsa-ii-600x295-300n-rh-ibuki/"
"amortiguador-del-chery-qq-2016-l-r-cn-auto-parts","J002905010","AMORTIGUADOR DEL CHERY QQ 2016- L/R ( CN AUTO PARTS )","","suspension-direccion","false","35.0","true","/producto/amortiguador-del-chery-qq-2016-l-r-cn-auto-parts/"
"amortiguador-del-chery-s22-r-l-cn-auto-parts","S12-2905010","AMORTIGUADOR DEL CHERY S22 R/L ( CN AUTO PARTS )","","suspension-direccion","false","45.0","true","/producto/amortiguador-del-chery-s22-r-l-cn-auto-parts/"
"amortiguador-del-chery-tiggo-3-17-19-lh-besuto","22.152.007.007","AMORTIGUADOR DEL CHERY TIGGO 3 17-19 LH ( BESUTO )","","suspension-direccion","false","55.0","true","/producto/amortiguador-del-chery-tiggo-3-17-19-lh-besuto/"
"amortiguador-del-chery-tiggo-3-17-19-rh-besuto","22.152.007.008","AMORTIGUADOR DEL CHERY TIGGO 3 17-19 RH ( BESUTO )","","suspension-direccion","false","55.0","true","/producto/amortiguador-del-chery-tiggo-3-17-19-rh-besuto/"
"amortiguador-del-chevrolet-aveo-activo-family-chevytaxi-emotion-sail-12-17-rh-gas-yokomitsu","7111071201","AMORTIGUADOR DEL CHEVROLET AVEO ACTIVO / FAMILY / CHEVYTAXI / EMOTION / SAIL 12 - 17 RH GAS ( YOKOMITSU )","","suspension-direccion","false","30.0","true","/producto/amortiguador-del-chevrolet-aveo-activo-family-chevytaxi-emotion-sail-12-17-rh-gas-yokomitsu/"
"amortiguador-del-great-wall-m4-1-5-14-lh-rh-gas-ibuki","03-005-16-0010","AMORTIGUADOR DEL GREAT WALL M4 1.5 14 - LH/RH GAS ( IBUKI )","","suspension-direccion","false","37.5","true","/producto/amortiguador-del-great-wall-m4-1-5-14-lh-rh-gas-ibuki/"
"amortiguador-del-haval-m4-lh-rh-koober","M4-35","AMORTIGUADOR DEL HAVAL M4 LH/RH ( KOOBER )","","suspension-direccion","false","55.0","true","/producto/amortiguador-del-haval-m4-lh-rh-koober/"
"amortiguador-del-hyundai-i10-08-14-picanto-05-11-gas-lh-rkt","RKT082","AMORTIGUADOR DEL HYUNDAI I10 08-14 PICANTO 05-11 GAS LH ( RKT )","","suspension-direccion","false","45.0","true","/producto/amortiguador-del-hyundai-i10-08-14-picanto-05-11-gas-lh-rkt/"
"amortiguador-del-hyundai-i10-08-14-picanto-05-11-gas-rh-rkt","RKT083","AMORTIGUADOR DEL HYUNDAI I10 08-14 PICANTO 05-11 GAS RH ( RKT )","","suspension-direccion","false","45.0","true","/producto/amortiguador-del-hyundai-i10-08-14-picanto-05-11-gas-rh-rkt/"
"amortiguador-del-mazda-b2600-b2500-b2200-98-16-l-r-genuine","UH72-34-700A","AMORTIGUADOR DEL MAZDA B2600 / B2500 / B2200 98-16 L/R ( GENUINE )","","suspension-direccion","false","55.0","true","/producto/amortiguador-del-mazda-b2600-b2500-b2200-98-16-l-r-genuine/"
"amortiguador-delantero-chevrolet-corsa-evolution-gas-lh","RP-AM15","AMORTIGUADOR DELANTERO CHEVROLET CORSA EVOLUTION GAS LH","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-chevrolet-corsa-evolution-gas-lh/"
"amortiguador-delantero-chevrolet-corsa-evolution-gas-rh","RP-AM16","AMORTIGUADOR DELANTERO CHEVROLET CORSA EVOLUTION GAS RH","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-chevrolet-corsa-evolution-gas-rh/"
"amortiguador-delantero-chevrolet-dmax-4x4-aceite-rh-lh","RP-AM22","AMORTIGUADOR DELANTERO CHEVROLET DMAX 4X4 ACEITE RH/LH","","suspension-direccion","false","20.0","true","/producto/amortiguador-delantero-chevrolet-dmax-4x4-aceite-rh-lh/"
"amortiguador-delantero-chevrolet-luv-d-max-02-13-lh-rh-gas-4x2-masaru","701CV05A030","AMORTIGUADOR DELANTERO CHEVROLET LUV D-MAX 02- 13 LH/RH GAS 4X2 ( MASARU )","","suspension-direccion","false","25.0","true","/producto/amortiguador-delantero-chevrolet-luv-d-max-02-13-lh-rh-gas-4x2-masaru/"
"amortiguador-delantero-chv-grand-vitara-98-06-rh-gas-yokomitsu","7111571201","AMORTIGUADOR DELANTERO CHV GRAND VITARA 98-06 RH GAS ( YOKOMITSU )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-chv-grand-vitara-98-06-rh-gas-yokomitsu/"
"amortiguador-delantero-chv-optra-limited-04-13-lh-gas-yokomitsu","7111761202","AMORTIGUADOR DELANTERO CHV OPTRA LIMITED 04-13 LH GAS ( YOKOMITSU )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-chv-optra-limited-04-13-lh-gas-yokomitsu/"
"amortiguador-delantero-hyundai-creta-17-lh-gas","7134301202","AMORTIGUADOR DELANTERO HYUNDAI CRETA 17- LH GAS","","suspension-direccion","false","40.0","true","/producto/amortiguador-delantero-hyundai-creta-17-lh-gas/"
"amortiguador-delantero-hyundai-creta-17-rh-gas","7134301201","AMORTIGUADOR DELANTERO HYUNDAI CRETA 17- RH GAS","","suspension-direccion","false","40.0","true","/producto/amortiguador-delantero-hyundai-creta-17-rh-gas/"
"amortiguador-delantero-hyundai-grand-i10-15-lh-gas-bm","9251982","AMORTIGUADOR DELANTERO HYUNDAI GRAND I10 15/- LH GAS ( BM )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-hyundai-grand-i10-15-lh-gas-bm/"
"amortiguador-delantero-hyundai-grand-i10-15-rh-gas-bm","9251981","AMORTIGUADOR DELANTERO HYUNDAI GRAND I10 15/- RH GAS ( BM )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-hyundai-grand-i10-15-rh-gas-bm/"
"amortiguador-delantero-hyundai-i10-12-15-rh-gas-yokomitsu","7134201201","AMORTIGUADOR DELANTERO HYUNDAI I10 12-15 RH GAS ( YOKOMITSU )","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-hyundai-i10-12-15-rh-gas-yokomitsu/"
"amortiguador-delantero-hyundai-tucson-ix-4x2-4x4-10-15-gas-lh-bm","RP-AM83","AMORTIGUADOR DELANTERO HYUNDAI TUCSON IX 4X2 4X4 (10/15) GAS LH ( BM )","","suspension-direccion","false","40.0","true","/producto/amortiguador-delantero-hyundai-tucson-ix-4x2-4x4-10-15-gas-lh-bm/"
"amortiguador-delantero-hyundai-tucson-ix-4x2-4x4-10-15-gas-rh-bm","RP-AM84","AMORTIGUADOR DELANTERO HYUNDAI TUCSON IX 4X2 4X4 (10/15) GAS RH ( BM )","","suspension-direccion","false","40.0","true","/producto/amortiguador-delantero-hyundai-tucson-ix-4x2-4x4-10-15-gas-rh-bm/"
"amortiguador-delantero-kia-cerato-kia-niro-18-lh-gas-bm","9261362","AMORTIGUADOR DELANTERO KIA CERATO / KIA NIRO 18- LH GAS ( BM )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-kia-cerato-kia-niro-18-lh-gas-bm/"
"amortiguador-delantero-kia-cerato-kia-niro-18-rh-gas-bm","9261361","AMORTIGUADOR DELANTERO KIA CERATO / KIA NIRO 18- RH GAS ( BM )","","suspension-direccion","false","45.0","true","/producto/amortiguador-delantero-kia-cerato-kia-niro-18-rh-gas-bm/"
"amortiguador-delantero-kia-picanto-r-12-16-lh-gas-yokomitsu","7136401222","AMORTIGUADOR DELANTERO KIA PICANTO R 12- 16 LH GAS ( YOKOMITSU )","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-kia-picanto-r-12-16-lh-gas-yokomitsu/"
"amortiguador-delantero-kia-picanto-r-12-16-rh-gas-yokomitsu","7136401221","AMORTIGUADOR DELANTERO KIA PICANTO R 12- 16 RH GAS ( YOKOMITSU )","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-kia-picanto-r-12-16-rh-gas-yokomitsu/"
"amortiguador-delantero-lh-hyundai-accent-verna-00-05-aceite","RP-AM55","AMORTIGUADOR DELANTERO LH HYUNDAI ACCENT VERNA (00/05) ACEITE","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-lh-hyundai-accent-verna-00-05-aceite/"
"amortiguador-delantero-lh-hyundai-grand-i10-13-gas","RP-AM59","AMORTIGUADOR DELANTERO LH HYUNDAI GRAND I10 (13/-) GAS","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-lh-hyundai-grand-i10-13-gas/"
"amortiguador-delantero-nissan-almera-10-lh-gas-yokomitsu","7150621202","AMORTIGUADOR DELANTERO NISSAN ALMERA 10- LH GAS ( YOKOMITSU )","","suspension-direccion","false","30.0","true","/producto/amortiguador-delantero-nissan-almera-10-lh-gas-yokomitsu/"
"amortiguador-delantero-nissan-almera-10-rh-gas-yokomitsu","7150621201","AMORTIGUADOR DELANTERO NISSAN ALMERA 10- RH GAS ( YOKOMITSU )","","suspension-direccion","false","30.0","true","/producto/amortiguador-delantero-nissan-almera-10-rh-gas-yokomitsu/"
"amortiguador-delantero-rh-hyundai-accent-verna-00-05-aceite","RP-AM56","AMORTIGUADOR DELANTERO RH HYUNDAI ACCENT VERNA (00/05) ACEITE","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-rh-hyundai-accent-verna-00-05-aceite/"
"amortiguador-delantero-rh-hyundai-grand-i10-13-gas","RP-AM60","AMORTIGUADOR DELANTERO RH HYUNDAI GRAND I10 (13/-) GAS","","suspension-direccion","false","35.0","true","/producto/amortiguador-delantero-rh-hyundai-grand-i10-13-gas/"
"amortiguador-delantero-suzuki-forsa-i-aceite-lh","RP-AM106","AMORTIGUADOR DELANTERO SUZUKI FORSA I ACEITE LH","","suspension-direccion","false","30.0","true","/producto/amortiguador-delantero-suzuki-forsa-i-aceite-lh/"
"amortiguador-delantero-suzuki-forsa-i-aceite-rh","RP-AM107","AMORTIGUADOR DELANTERO SUZUKI FORSA I ACEITE RH","","suspension-direccion","false","30.0","true","/producto/amortiguador-delantero-suzuki-forsa-i-aceite-rh/"
"amortiguador-great-wall-c30-pos-gas-ibuki","03-005-16-0005","AMORTIGUADOR GREAT WALL C30 POS GAS ( IBUKI )","","suspension-direccion","false","20.0","true","/producto/amortiguador-great-wall-c30-pos-gas-ibuki/"
"amortiguador-great-wall-m4-12-haval-m4-12-pos-lh-rh-masaru","701GW02A045","AMORTIGUADOR GREAT WALL M4 12- / HAVAL M4 12- POS LH/RH ( MASARU )","","suspension-direccion","false","25.0","true","/producto/amortiguador-great-wall-m4-12-haval-m4-12-pos-lh-rh-masaru/"
"amortiguador-great-wall-voleex-c30-10-20-pos-lh-rh-gas-co-parts","2915100XJ34XA","AMORTIGUADOR GREAT WALL VOLEEX C30 10-20 POS LH/RH GAS ( CO-PARTS )","","suspension-direccion","false","25.0","true","/producto/amortiguador-great-wall-voleex-c30-10-20-pos-lh-rh-gas-co-parts/"
"amortiguador-great-wall-wingle-5-2-2-12-pos-gas-ibuki","03-005-16-0056","AMORTIGUADOR GREAT WALL WINGLE 5 2.2 12- POS GAS ( IBUKI )","","suspension-direccion","false","25.0","true","/producto/amortiguador-great-wall-wingle-5-2-2-12-pos-gas-ibuki/"
"amortiguador-hyundai-accent-06-11-rio-xcite-06-12-l-r-pos-gas","AM-P-01-004","AMORTIGUADOR HYUNDAI ACCENT 06-11 / RIO XCITE 06-12 L/R POS GAS","","suspension-direccion","false","20.0","true","/producto/amortiguador-hyundai-accent-06-11-rio-xcite-06-12-l-r-pos-gas/"
"amortiguador-hyundai-accent-06-11-rio-xcite-06-12-del-lh-gas-mando","03-005-19-0051","AMORTIGUADOR HYUNDAI ACCENT 06-11 RIO XCITE 06-12 DEL LH GAS ( MANDO )","","suspension-direccion","false","55.0","true","/producto/amortiguador-hyundai-accent-06-11-rio-xcite-06-12-del-lh-gas-mando/"
"amortiguador-hyundai-accent-06-11-rio-xcite-06-12-del-rh-gas-mando","03-005-19-0052","AMORTIGUADOR HYUNDAI ACCENT 06-11 RIO XCITE 06-12 DEL RH GAS ( MANDO )","","suspension-direccion","false","55.0","true","/producto/amortiguador-hyundai-accent-06-11-rio-xcite-06-12-del-rh-gas-mando/"
"amortiguador-hyundai-accent-12-19-kia-rio-r-12-16-del-lh-gas-yokomitsu","C-K20HYN14T11-FL","AMORTIGUADOR HYUNDAI ACCENT 12-19 KIA RIO R 12-16 DEL LH GAS ( YOKOMITSU )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-accent-12-19-kia-rio-r-12-16-del-lh-gas-yokomitsu/"
"amortiguador-hyundai-accent-12-19-rio-r-12-16-del-lh-gas-kashima","KAS-546501R000","AMORTIGUADOR HYUNDAI ACCENT 12-19 RIO R 12-16 DEL LH GAS ( KASHIMA )","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-accent-12-19-rio-r-12-16-del-lh-gas-kashima/"
"amortiguador-hyundai-accent-12-19-rio-r-12-16-del-lh-gas-mando","03-005-19-0053","AMORTIGUADOR HYUNDAI ACCENT 12-19 RIO R 12-16 DEL LH GAS ( MANDO )","","suspension-direccion","false","55.0","true","/producto/amortiguador-hyundai-accent-12-19-rio-r-12-16-del-lh-gas-mando/"
"amortiguador-hyundai-accent-12-19-rio-r-12-16-del-rh-gas-kashima","KAS-546601R000","AMORTIGUADOR HYUNDAI ACCENT 12-19 RIO R 12-16 DEL RH GAS ( KASHIMA )","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-accent-12-19-rio-r-12-16-del-rh-gas-kashima/"
"amortiguador-hyundai-accent-98-05-verna-del-lh-gas-ibuki","03-005-19-0002","AMORTIGUADOR HYUNDAI ACCENT 98 05 VERNA DEL LH GAS ( IBUKI )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-accent-98-05-verna-del-lh-gas-ibuki/"
"amortiguador-hyundai-accent-98-05-verna-del-rh-gas-ibuki","03-005-19-0004","AMORTIGUADOR HYUNDAI ACCENT 98 05 VERNA DEL RH GAS ( IBUKI )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-accent-98-05-verna-del-rh-gas-ibuki/"
"amortiguador-hyundai-accent-verna-01-05-del-lh-gas-rkt","RKT059","AMORTIGUADOR HYUNDAI ACCENT VERNA 01-05 DEL LH GAS ( RKT )","","suspension-direccion","false","50.0","true","/producto/amortiguador-hyundai-accent-verna-01-05-del-lh-gas-rkt/"
"amortiguador-hyundai-accent-verna-01-05-del-rh-gas-rkt","RKT058","AMORTIGUADOR HYUNDAI ACCENT VERNA 01-05 DEL RH GAS ( RKT )","","suspension-direccion","false","50.0","true","/producto/amortiguador-hyundai-accent-verna-01-05-del-rh-gas-rkt/"
"amortiguador-hyundai-accent-verna-03-05-pos-lh-gas-rkt","RKT061","AMORTIGUADOR HYUNDAI ACCENT VERNA 03-05 POS LH GAS ( RKT )","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-accent-verna-03-05-pos-lh-gas-rkt/"
"amortiguador-hyundai-accent-verna-03-05-pos-rh-gas-rkt","RKT060","AMORTIGUADOR HYUNDAI ACCENT VERNA 03-05 POS RH GAS ( RKT )","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-accent-verna-03-05-pos-rh-gas-rkt/"
"amortiguador-hyundai-accent-verna-98-05-pos-lh-oil-ibuki","03-005-19-0005","AMORTIGUADOR HYUNDAI ACCENT VERNA 98 05 POS LH OIL ( IBUKI )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-accent-verna-98-05-pos-lh-oil-ibuki/"
"amortiguador-hyundai-accent-verna-98-05-pos-rh-oil-ibuki","03-005-19-0006","AMORTIGUADOR HYUNDAI ACCENT VERNA 98 05 POS RH OIL ( IBUKI )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-accent-verna-98-05-pos-rh-oil-ibuki/"
"amortiguador-hyundai-excel-90-94-pos-26x39x12-o-o-gas-ibuki","03-005-19-0036","AMORTIGUADOR HYUNDAI EXCEL 90-94 POS 26X39X12 O-O GAS ( IBUKI )","","suspension-direccion","false","25.0","true","/producto/amortiguador-hyundai-excel-90-94-pos-26x39x12-o-o-gas-ibuki/"
"amortiguador-hyundai-grand-i10-4p-5p-15-r-l-pos","03-005-19-0136","AMORTIGUADOR HYUNDAI GRAND I10 4P 5P 15 - R/L POS","","suspension-direccion","false","23.0","true","/producto/amortiguador-hyundai-grand-i10-4p-5p-15-r-l-pos/"
"amortiguador-hyundai-h1-08-15-del-rh-gas-mando","03-005-19-0103","AMORTIGUADOR HYUNDAI H1 08 - 15 DEL RH GAS ( MANDO )","","suspension-direccion","false","80.0","true","/producto/amortiguador-hyundai-h1-08-15-del-rh-gas-mando/"
"amortiguador-hyundai-h1-08-l-del-gas","03-005-19-0137","AMORTIGUADOR HYUNDAI H1 08 - L DEL GAS","","suspension-direccion","false","40.0","true","/producto/amortiguador-hyundai-h1-08-l-del-gas/"
"amortiguador-hyundai-tucson-05-10-sportage-05-10-sportage-active-08-rh-pos-gas","AM-PR-01-002","AMORTIGUADOR HYUNDAI TUCSON 05 -10 / SPORTAGE 05 -10 / SPORTAGE ACTIVE 08- RH POS GAS","","suspension-direccion","false","40.0","true","/producto/amortiguador-hyundai-tucson-05-10-sportage-05-10-sportage-active-08-rh-pos-gas/"
"amortiguador-hyundai-tucson-05-10-sportage-05-10-sportage-active-08-lh-pos-gas","AM-PL-01-002","AMORTIGUADOR HYUNDAI TUCSON 05 -10 / SPORTAGE 05-10 / SPORTAGE ACTIVE 08- LH POS GAS","","suspension-direccion","false","40.0","true","/producto/amortiguador-hyundai-tucson-05-10-sportage-05-10-sportage-active-08-lh-pos-gas/"
"amortiguador-hyundai-tucson-05-10-sportage-05-10-del-rh-hvp","334502","AMORTIGUADOR HYUNDAI TUCSON 05 10 SPORTAGE 05 10 DEL RH ( HVP )","","suspension-direccion","false","35.0","true","/producto/amortiguador-hyundai-tucson-05-10-sportage-05-10-del-rh-hvp/"
"amortiguador-hyundai-tucson-05-10-kia-sportage-05-10-sportage-active-08-del-rh-gas-ibuki","03-005-19-0081","AMORTIGUADOR HYUNDAI TUCSON 05- 10 / KIA SPORTAGE 05- 10 / SPORTAGE ACTIVE 08- DEL RH GAS ( IBUKI )","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-tucson-05-10-kia-sportage-05-10-sportage-active-08-del-rh-gas-ibuki/"
"amortiguador-hyundai-tucson-ix-11-15-sportage-r-l-del-gas","03-005-19-0140","AMORTIGUADOR HYUNDAI TUCSON IX 11 15 SPORTAGE R L DEL GAS","","suspension-direccion","false","45.0","true","/producto/amortiguador-hyundai-tucson-ix-11-15-sportage-r-l-del-gas/"
"amortiguador-hyundai-tucson-ix-11-15-kia-sportage-r-11-15-soueast-dx7-21-l-r-pos-gas","AM-P-01-001","AMORTIGUADOR HYUNDAI TUCSON IX 11-15 / KIA SPORTAGE R 11-15 / SOUEAST DX7 21- L/R POS GAS","","suspension-direccion","false","25.0","true","/producto/amortiguador-hyundai-tucson-ix-11-15-kia-sportage-r-11-15-soueast-dx7-21-l-r-pos-gas/"
"amortiguador-hyundai-tucson-ix-11-15-sportage-11-15-del-lh-gas-rkt","RKT039","AMORTIGUADOR HYUNDAI TUCSON IX 11-15 SPORTAGE 11-15 DEL LH GAS ( RKT )","","suspension-direccion","false","55.0","true","/producto/amortiguador-hyundai-tucson-ix-11-15-sportage-11-15-del-lh-gas-rkt/"
"amortiguador-hyundai-tucson-ix-11-15-sportage-11-15-del-rh-gas-rkt","RKT040","AMORTIGUADOR HYUNDAI TUCSON IX 11-15 SPORTAGE 11-15 DEL RH GAS ( RKT )","","suspension-direccion","false","55.0","true","/producto/amortiguador-hyundai-tucson-ix-11-15-sportage-11-15-del-rh-gas-rkt/"
"amortiguador-jac-s3-19-del-l-gas-gsp","03-005-50-0019","AMORTIGUADOR JAC S3 19 - DEL L GAS ( GSP )","","suspension-direccion","false","40.0","true","/producto/amortiguador-jac-s3-19-del-l-gas-gsp/"
